问题名称：C07_C08
运行次数	迭代次数	个体序号	目标1值	目标2值	是否可行	
24	23	56	5.15083e+11	5.15083e+11	0
24	23	57	2.58863e+11	2.58863e+11	0
24	23	58	2.41844e+11	2.41844e+11	0
24	23	59	3.65534e+11	3.65534e+11	0
24	23	60	2.4211e+11	2.4211e+11	0
24	23	61	1.26481e+11	1.26481e+11	0
24	23	62	3.76968e+11	3.76968e+11	0
24	23	63	2.76896e+11	2.76896e+11	0
24	23	64	2.16483e+11	2.16483e+11	0
24	23	65	3.47178e+11	3.47178e+11	0
24	23	66	1.31969e+11	1.31969e+11	0
24	23	67	3.79154e+11	3.79154e+11	0
24	23	68	2.00329e+11	2.00329e+11	0
24	23	69	2.78868e+11	2.78868e+11	0
24	23	70	2.83825e+11	2.83825e+11	0
24	23	71	3.17359e+11	3.17359e+11	0
24	23	72	2.52879e+11	2.52879e+11	0
24	23	73	1.12655e+11	1.12655e+11	0
24	23	74	2.261e+11	2.261e+11	0
24	23	75	2.8159e+11	2.8159e+11	0
24	23	76	2.16431e+11	2.16431e+11	0
24	23	77	2.73905e+11	2.73905e+11	0
24	23	78	2.79942e+11	2.79942e+11	0
24	23	79	3.0305e+11	3.0305e+11	0
24	23	80	2.48548e+11	2.48548e+11	0
24	23	81	2.85141e+11	2.85141e+11	0
24	23	82	2.54644e+11	2.54644e+11	0
24	23	83	3.03487e+11	3.03487e+11	0
24	23	84	2.52446e+11	2.52446e+11	0
24	23	85	3.05846e+11	3.05846e+11	0
24	23	86	1.39813e+11	1.39813e+11	0
24	23	87	5.2279e+11	5.2279e+11	0
24	23	88	4.15111e+11	4.15111e+11	0
24	23	89	4.38183e+11	4.38183e+11	0
24	23	90	2.97683e+11	2.97683e+11	0
24	23	91	4.73456e+11	4.73456e+11	0
24	23	92	2.3733e+11	2.3733e+11	0
24	23	93	2.86556e+11	2.86556e+11	0
24	23	94	3.17903e+11	3.17903e+11	0
24	23	95	3.4637e+11	3.4637e+11	0
24	23	96	3.33342e+11	3.33342e+11	0
24	23	97	2.05749e+11	2.05749e+11	0
24	23	98	2.22468e+11	2.22468e+11	0
24	23	99	3.5601e+11	3.5601e+11	0
25	24	0	1.83644e+11	1.83644e+11	1
25	24	1	1.84435e+11	1.84435e+11	1
25	24	2	2.32616e+11	2.32616e+11	1
25	24	3	2.47844e+11	2.47844e+11	1
25	24	4	2.55382e+11	2.55382e+11	1
25	24	5	2.91552e+11	2.91552e+11	1
25	24	6	3.08257e+11	3.08257e+11	1
25	24	7	3.09195e+11	3.09195e+11	1
25	24	8	3.37719e+11	3.37719e+11	1
25	24	9	3.44682e+11	3.44682e+11	1
25	24	10	3.79184e+11	3.79184e+11	1
25	24	11	3.65596e+11	3.65596e+11	0
25	24	12	3.2465e+11	3.2465e+11	0
25	24	13	4.7722e+11	4.7722e+11	0
25	24	14	3.14403e+11	3.14403e+11	0
25	24	15	1.41337e+11	1.41337e+11	0
25	24	16	2.68694e+11	2.68694e+11	0
25	24	17	3.03169e+11	3.03169e+11	0
25	24	18	1.84693e+11	1.84693e+11	0
25	24	19	3.41251e+11	3.41251e+11	0
25	24	20	1.1684e+11	1.1684e+11	0
25	24	21	3.61727e+11	3.61727e+11	0
25	24	22	1.6929e+11	1.6929e+11	0
25	24	23	3.75845e+11	3.75845e+11	0
25	24	24	2.94552e+11	2.94552e+11	0
25	24	25	1.87767e+11	1.87767e+11	0
25	24	26	3.49832e+11	3.49832e+11	0
25	24	27	3.49308e+11	3.49308e+11	0
25	24	28	2.41987e+11	2.41987e+11	0
25	24	29	2.53696e+11	2.53696e+11	0
25	24	30	1.09984e+11	1.09984e+11	0
25	24	31	2.06523e+11	2.06523e+11	0
25	24	32	2.67932e+11	2.67932e+11	0
25	24	33	3.41646e+11	3.41646e+11	0
25	24	34	2.7426e+11	2.7426e+11	0
25	24	35	2.81084e+11	2.81084e+11	0
25	24	36	3.65339e+11	3.65339e+11	0
25	24	37	3.48867e+11	3.48867e+11	0
25	24	38	1.76679e+11	1.76679e+11	0
25	24	39	2.34671e+11	2.34671e+11	0
25	24	40	4.05666e+11	4.05666e+11	0
25	24	41	2.94995e+11	2.94995e+11	0
25	24	42	2.62229e+11	2.62229e+11	0
25	24	43	1.71722e+11	1.71722e+11	0
25	24	44	2.47286e+11	2.47286e+11	0
25	24	45	1.83345e+11	1.83345e+11	0
25	24	46	3.49514e+11	3.49514e+11	0
25	24	47	3.05849e+11	3.05849e+11	0
25	24	48	3.19237e+11	3.19237e+11	0
25	24	49	3.1767e+11	3.1767e+11	0
25	24	50	2.11234e+11	2.11234e+11	0
25	24	51	5.59826e+11	5.59826e+11	0
25	24	52	2.07745e+11	2.07745e+11	0
25	24	53	2.85477e+11	2.85477e+11	0
25	24	54	2.3139e+11	2.3139e+11	0
25	24	55	3.41137e+11	3.41137e+11	0
25	24	56	5.15083e+11	5.15083e+11	0
25	24	57	2.86556e+11	2.86556e+11	0
25	24	58	2.58863e+11	2.58863e+11	0
25	24	59	2.22468e+11	2.22468e+11	0
25	24	60	2.41844e+11	2.41844e+11	0
25	24	61	3.65534e+11	3.65534e+11	0
25	24	62	2.4211e+11	2.4211e+11	0
25	24	63	1.26481e+11	1.26481e+11	0
25	24	64	3.76968e+11	3.76968e+11	0
25	24	65	2.76896e+11	2.76896e+11	0
25	24	66	2.16483e+11	2.16483e+11	0
25	24	67	3.47178e+11	3.47178e+11	0
25	24	68	1.31969e+11	1.31969e+11	0
25	24	69	3.79154e+11	3.79154e+11	0
25	24	70	2.00329e+11	2.00329e+11	0
25	24	71	2.78868e+11	2.78868e+11	0
25	24	72	2.83825e+11	2.83825e+11	0
25	24	73	3.17359e+11	3.17359e+11	0
25	24	74	2.52879e+11	2.52879e+11	0
25	24	75	1.12655e+11	1.12655e+11	0
25	24	76	2.261e+11	2.261e+11	0
25	24	77	2.8159e+11	2.8159e+11	0
25	24	78	2.16431e+11	2.16431e+11	0
25	24	79	2.73905e+11	2.73905e+11	0
25	24	80	2.79942e+11	2.79942e+11	0
25	24	81	3.0305e+11	3.0305e+11	0
25	24	82	2.48548e+11	2.48548e+11	0
25	24	83	2.85141e+11	2.85141e+11	0
25	24	84	2.54644e+11	2.54644e+11	0
25	24	85	3.03487e+11	3.03487e+11	0
25	24	86	2.52446e+11	2.52446e+11	0
25	24	87	3.05846e+11	3.05846e+11	0
25	24	88	1.39813e+11	1.39813e+11	0
25	24	89	5.2279e+11	5.2279e+11	0
25	24	90	4.15111e+11	4.15111e+11	0
25	24	91	4.38183e+11	4.38183e+11	0
25	24	92	4.73456e+11	4.73456e+11	0
25	24	93	2.99019e+11	2.99019e+11	0
25	24	94	2.97683e+11	2.97683e+11	0
25	24	95	3.29502e+11	3.29502e+11	0
25	24	96	2.3733e+11	2.3733e+11	0
25	24	97	2.8044e+11	2.8044e+11	0
25	24	98	3.17903e+11	3.17903e+11	0
25	24	99	2.66888e+11	2.66888e+11	0
26	25	0	1.83644e+11	1.83644e+11	1
26	25	1	1.84435e+11	1.84435e+11	1
26	25	2	2.32616e+11	2.32616e+11	1
26	25	3	2.47844e+11	2.47844e+11	1
26	25	4	2.55382e+11	2.55382e+11	1
26	25	5	2.91552e+11	2.91552e+11	1
26	25	6	3.08257e+11	3.08257e+11	1
26	25	7	3.09195e+11	3.09195e+11	1
26	25	8	3.37719e+11	3.37719e+11	1
26	25	9	3.44682e+11	3.44682e+11	1
26	25	10	3.79184e+11	3.79184e+11	1
26	25	11	3.65596e+11	3.65596e+11	0
26	25	12	3.2465e+11	3.2465e+11	0
26	25	13	4.7722e+11	4.7722e+11	0
26	25	14	3.14403e+11	3.14403e+11	0
26	25	15	1.41337e+11	1.41337e+11	0
26	25	16	2.68694e+11	2.68694e+11	0
26	25	17	3.03169e+11	3.03169e+11	0
26	25	18	1.84693e+11	1.84693e+11	0
26	25	19	3.41251e+11	3.41251e+11	0
26	25	20	3.61727e+11	3.61727e+11	0
26	25	21	1.1684e+11	1.1684e+11	0
26	25	22	3.75845e+11	3.75845e+11	0
26	25	23	1.6929e+11	1.6929e+11	0
26	25	24	2.94552e+11	2.94552e+11	0
26	25	25	1.87767e+11	1.87767e+11	0
26	25	26	3.49832e+11	3.49832e+11	0
26	25	27	3.49308e+11	3.49308e+11	0
26	25	28	2.41987e+11	2.41987e+11	0
26	25	29	2.53696e+11	2.53696e+11	0
26	25	30	1.09984e+11	1.09984e+11	0
26	25	31	2.06523e+11	2.06523e+11	0
26	25	32	2.67932e+11	2.67932e+11	0
26	25	33	3.41646e+11	3.41646e+11	0
26	25	34	2.7426e+11	2.7426e+11	0
26	25	35	2.81084e+11	2.81084e+11	0
26	25	36	3.65339e+11	3.65339e+11	0
26	25	37	3.48867e+11	3.48867e+11	0
26	25	38	1.76679e+11	1.76679e+11	0
26	25	39	2.34671e+11	2.34671e+11	0
26	25	40	4.05666e+11	4.05666e+11	0
26	25	41	2.94995e+11	2.94995e+11	0
26	25	42	2.62229e+11	2.62229e+11	0
26	25	43	1.71722e+11	1.71722e+11	0
26	25	44	2.66888e+11	2.66888e+11	0
26	25	45	2.47286e+11	2.47286e+11	0
26	25	46	1.83345e+11	1.83345e+11	0
26	25	47	3.49514e+11	3.49514e+11	0
26	25	48	3.05849e+11	3.05849e+11	0
26	25	49	3.19237e+11	3.19237e+11	0
26	25	50	3.1767e+11	3.1767e+11	0
26	25	51	2.11234e+11	2.11234e+11	0
26	25	52	5.59826e+11	5.59826e+11	0
26	25	53	2.07745e+11	2.07745e+11	0
26	25	54	2.85477e+11	2.85477e+11	0
26	25	55	2.3139e+11	2.3139e+11	0
26	25	56	5.15083e+11	5.15083e+11	0
26	25	57	3.41137e+11	3.41137e+11	0
26	25	58	3.29502e+11	3.29502e+11	0
26	25	59	2.86556e+11	2.86556e+11	0
26	25	60	2.58863e+11	2.58863e+11	0
26	25	61	2.22468e+11	2.22468e+11	0
26	25	62	2.41844e+11	2.41844e+11	0
26	25	63	3.65534e+11	3.65534e+11	0
26	25	64	2.4211e+11	2.4211e+11	0
26	25	65	1.26481e+11	1.26481e+11	0
26	25	66	3.76968e+11	3.76968e+11	0
26	25	67	2.76896e+11	2.76896e+11	0
26	25	68	3.47178e+11	3.47178e+11	0
26	25	69	2.16483e+11	2.16483e+11	0
26	25	70	1.31969e+11	1.31969e+11	0
26	25	71	3.79154e+11	3.79154e+11	0
26	25	72	2.00329e+11	2.00329e+11	0
26	25	73	2.78868e+11	2.78868e+11	0
26	25	74	2.83825e+11	2.83825e+11	0
26	25	75	3.17359e+11	3.17359e+11	0
26	25	76	2.52879e+11	2.52879e+11	0
26	25	77	1.12655e+11	1.12655e+11	0
26	25	78	2.261e+11	2.261e+11	0
26	25	79	2.8159e+11	2.8159e+11	0
26	25	80	2.16431e+11	2.16431e+11	0
26	25	81	2.73905e+11	2.73905e+11	0
26	25	82	2.79942e+11	2.79942e+11	0
26	25	83	3.0305e+11	3.0305e+11	0
26	25	84	2.48548e+11	2.48548e+11	0
26	25	85	2.85141e+11	2.85141e+11	0
26	25	86	2.54644e+11	2.54644e+11	0
26	25	87	3.03487e+11	3.03487e+11	0
26	25	88	2.52446e+11	2.52446e+11	0
26	25	89	3.05846e+11	3.05846e+11	0
26	25	90	1.39813e+11	1.39813e+11	0
26	25	91	5.2279e+11	5.2279e+11	0
26	25	92	3.2724e+11	3.2724e+11	0
26	25	93	4.15111e+11	4.15111e+11	0
26	25	94	4.38183e+11	4.38183e+11	0
26	25	95	3.28384e+11	3.28384e+11	0
26	25	96	4.73456e+11	4.73456e+11	0
26	25	97	2.97683e+11	2.97683e+11	0
26	25	98	2.13808e+11	2.13808e+11	0
26	25	99	2.86325e+11	2.86325e+11	0
27	26	0	1.83644e+11	1.83644e+11	1
27	26	1	1.84435e+11	1.84435e+11	1
27	26	2	2.32616e+11	2.32616e+11	1
27	26	3	2.47844e+11	2.47844e+11	1
27	26	4	2.55382e+11	2.55382e+11	1
27	26	5	2.91552e+11	2.91552e+11	1
27	26	6	3.08257e+11	3.08257e+11	1
27	26	7	3.09195e+11	3.09195e+11	1
27	26	8	3.37719e+11	3.37719e+11	1
27	26	9	3.44682e+11	3.44682e+11	1
27	26	10	3.79184e+11	3.79184e+11	1
27	26	11	3.65596e+11	3.65596e+11	0
27	26	12	3.2465e+11	3.2465e+11	0
27	26	13	4.7722e+11	4.7722e+11	0
27	26	14	3.14403e+11	3.14403e+11	0
27	26	15	1.41337e+11	1.41337e+11	0
27	26	16	2.68694e+11	2.68694e+11	0
27	26	17	3.03169e+11	3.03169e+11	0
27	26	18	1.84693e+11	1.84693e+11	0
27	26	19	3.41251e+11	3.41251e+11	0
27	26	20	3.61727e+11	3.61727e+11	0
27	26	21	1.1684e+11	1.1684e+11	0
27	26	22	3.75845e+11	3.75845e+11	0
27	26	23	1.6929e+11	1.6929e+11	0
27	26	24	2.94552e+11	2.94552e+11	0
27	26	25	1.87767e+11	1.87767e+11	0
27	26	26	3.49832e+11	3.49832e+11	0
27	26	27	3.49308e+11	3.49308e+11	0
27	26	28	2.41987e+11	2.41987e+11	0
27	26	29	2.53696e+11	2.53696e+11	0
27	26	30	1.09984e+11	1.09984e+11	0
27	26	31	2.06523e+11	2.06523e+11	0
27	26	32	2.67932e+11	2.67932e+11	0
27	26	33	3.41646e+11	3.41646e+11	0
27	26	34	2.7426e+11	2.7426e+11	0
27	26	35	2.81084e+11	2.81084e+11	0
27	26	36	3.65339e+11	3.65339e+11	0
27	26	37	3.48867e+11	3.48867e+11	0
27	26	38	2.34671e+11	2.34671e+11	0
27	26	39	1.76679e+11	1.76679e+11	0
27	26	40	4.05666e+11	4.05666e+11	0
27	26	41	2.94995e+11	2.94995e+11	0
27	26	42	2.62229e+11	2.62229e+11	0
27	26	43	1.71722e+11	1.71722e+11	0
27	26	44	2.66888e+11	2.66888e+11	0
27	26	45	2.47286e+11	2.47286e+11	0
27	26	46	1.83345e+11	1.83345e+11	0
27	26	47	3.49514e+11	3.49514e+11	0
27	26	48	3.05849e+11	3.05849e+11	0
27	26	49	3.19237e+11	3.19237e+11	0
27	26	50	3.1767e+11	3.1767e+11	0
27	26	51	2.11234e+11	2.11234e+11	0
27	26	52	5.59826e+11	5.59826e+11	0
27	26	53	2.07745e+11	2.07745e+11	0
27	26	54	2.85477e+11	2.85477e+11	0
27	26	55	2.3139e+11	2.3139e+11	0
27	26	56	5.15083e+11	5.15083e+11	0
27	26	57	3.41137e+11	3.41137e+11	0
27	26	58	3.29502e+11	3.29502e+11	0
27	26	59	2.86556e+11	2.86556e+11	0
27	26	60	2.58863e+11	2.58863e+11	0
27	26	61	2.22468e+11	2.22468e+11	0
27	26	62	2.41844e+11	2.41844e+11	0
27	26	63	3.65534e+11	3.65534e+11	0
27	26	64	2.4211e+11	2.4211e+11	0
27	26	65	1.26481e+11	1.26481e+11	0
27	26	66	3.76968e+11	3.76968e+11	0
27	26	67	2.76896e+11	2.76896e+11	0
27	26	68	3.47178e+11	3.47178e+11	0
27	26	69	2.16483e+11	2.16483e+11	0
27	26	70	1.31969e+11	1.31969e+11	0
27	26	71	3.79154e+11	3.79154e+11	0
27	26	72	2.00329e+11	2.00329e+11	0
27	26	73	2.78868e+11	2.78868e+11	0
27	26	74	2.83825e+11	2.83825e+11	0
27	26	75	3.17359e+11	3.17359e+11	0
27	26	76	2.52879e+11	2.52879e+11	0
27	26	77	1.12655e+11	1.12655e+11	0
27	26	78	2.261e+11	2.261e+11	0
27	26	79	2.8159e+11	2.8159e+11	0
27	26	80	2.16431e+11	2.16431e+11	0
27	26	81	2.73905e+11	2.73905e+11	0
27	26	82	2.79942e+11	2.79942e+11	0
27	26	83	3.0305e+11	3.0305e+11	0
27	26	84	3.28384e+11	3.28384e+11	0
27	26	85	3.2724e+11	3.2724e+11	0
27	26	86	2.48548e+11	2.48548e+11	0
27	26	87	2.85141e+11	2.85141e+11	0
27	26	88	2.54644e+11	2.54644e+11	0
27	26	89	3.03487e+11	3.03487e+11	0
27	26	90	2.52446e+11	2.52446e+11	0
27	26	91	3.05846e+11	3.05846e+11	0
27	26	92	1.39813e+11	1.39813e+11	0
27	26	93	5.2279e+11	5.2279e+11	0
27	26	94	4.15111e+11	4.15111e+11	0
27	26	95	2.74715e+11	2.74715e+11	0
27	26	96	5.16912e+11	5.16912e+11	0
27	26	97	4.72932e+11	4.72932e+11	0
27	26	98	4.21202e+11	4.21202e+11	0
27	26	99	4.38183e+11	4.38183e+11	0
28	27	0	1.83644e+11	1.83644e+11	1
28	27	1	1.84435e+11	1.84435e+11	1
28	27	2	2.32616e+11	2.32616e+11	1
28	27	3	2.47844e+11	2.47844e+11	1
28	27	4	2.55382e+11	2.55382e+11	1
28	27	5	2.91552e+11	2.91552e+11	1
28	27	6	3.08257e+11	3.08257e+11	1
28	27	7	3.09195e+11	3.09195e+11	1
28	27	8	3.37719e+11	3.37719e+11	1
28	27	9	3.44682e+11	3.44682e+11	1
28	27	10	3.79184e+11	3.79184e+11	1
28	27	11	3.65596e+11	3.65596e+11	0
28	27	12	3.2465e+11	3.2465e+11	0
28	27	13	4.7722e+11	4.7722e+11	0
28	27	14	3.14403e+11	3.14403e+11	0
28	27	15	1.41337e+11	1.41337e+11	0
28	27	16	2.68694e+11	2.68694e+11	0
28	27	17	3.03169e+11	3.03169e+11	0
28	27	18	1.84693e+11	1.84693e+11	0
28	27	19	3.41251e+11	3.41251e+11	0
28	27	20	3.61727e+11	3.61727e+11	0
28	27	21	1.1684e+11	1.1684e+11	0
28	27	22	3.75845e+11	3.75845e+11	0
28	27	23	1.6929e+11	1.6929e+11	0
28	27	24	2.94552e+11	2.94552e+11	0
28	27	25	3.49832e+11	3.49832e+11	0
28	27	26	1.87767e+11	1.87767e+11	0
28	27	27	3.49308e+11	3.49308e+11	0
28	27	28	2.41987e+11	2.41987e+11	0
28	27	29	2.53696e+11	2.53696e+11	0
28	27	30	1.09984e+11	1.09984e+11	0
28	27	31	2.06523e+11	2.06523e+11	0
28	27	32	2.67932e+11	2.67932e+11	0
28	27	33	3.41646e+11	3.41646e+11	0
28	27	34	2.7426e+11	2.7426e+11	0
28	27	35	2.81084e+11	2.81084e+11	0
28	27	36	3.65339e+11	3.65339e+11	0
28	27	37	3.48867e+11	3.48867e+11	0
28	27	38	4.05666e+11	4.05666e+11	0
28	27	39	2.34671e+11	2.34671e+11	0
28	27	40	1.76679e+11	1.76679e+11	0
28	27	41	2.94995e+11	2.94995e+11	0
28	27	42	2.62229e+11	2.62229e+11	0
28	27	43	1.71722e+11	1.71722e+11	0
28	27	44	2.66888e+11	2.66888e+11	0
28	27	45	2.47286e+11	2.47286e+11	0
28	27	46	1.83345e+11	1.83345e+11	0
28	27	47	3.49514e+11	3.49514e+11	0
28	27	48	3.05849e+11	3.05849e+11	0
28	27	49	3.19237e+11	3.19237e+11	0
28	27	50	3.1767e+11	3.1767e+11	0
28	27	51	2.11234e+11	2.11234e+11	0
28	27	52	5.59826e+11	5.59826e+11	0
28	27	53	2.07745e+11	2.07745e+11	0
28	27	54	2.85477e+11	2.85477e+11	0
28	27	55	2.3139e+11	2.3139e+11	0
28	27	56	5.15083e+11	5.15083e+11	0
28	27	57	3.41137e+11	3.41137e+11	0
28	27	58	3.29502e+11	3.29502e+11	0
28	27	59	2.86556e+11	2.86556e+11	0
28	27	60	2.58863e+11	2.58863e+11	0
28	27	61	2.22468e+11	2.22468e+11	0
28	27	62	2.41844e+11	2.41844e+11	0
28	27	63	3.65534e+11	3.65534e+11	0
28	27	64	2.4211e+11	2.4211e+11	0
28	27	65	1.26481e+11	1.26481e+11	0
28	27	66	3.76968e+11	3.76968e+11	0
28	27	67	2.76896e+11	2.76896e+11	0
28	27	68	3.47178e+11	3.47178e+11	0
28	27	69	2.16483e+11	2.16483e+11	0
28	27	70	1.31969e+11	1.31969e+11	0
28	27	71	3.79154e+11	3.79154e+11	0
28	27	72	2.00329e+11	2.00329e+11	0
28	27	73	2.78868e+11	2.78868e+11	0
28	27	74	2.83825e+11	2.83825e+11	0
28	27	75	3.17359e+11	3.17359e+11	0
28	27	76	2.52879e+11	2.52879e+11	0
28	27	77	1.12655e+11	1.12655e+11	0
28	27	78	2.261e+11	2.261e+11	0
28	27	79	2.8159e+11	2.8159e+11	0
28	27	80	2.16431e+11	2.16431e+11	0
28	27	81	2.73905e+11	2.73905e+11	0
28	27	82	2.79942e+11	2.79942e+11	0
28	27	83	3.0305e+11	3.0305e+11	0
28	27	84	3.28384e+11	3.28384e+11	0
28	27	85	3.2724e+11	3.2724e+11	0
28	27	86	2.48548e+11	2.48548e+11	0
28	27	87	2.85141e+11	2.85141e+11	0
28	27	88	4.72932e+11	4.72932e+11	0
28	27	89	2.54644e+11	2.54644e+11	0
28	27	90	3.03487e+11	3.03487e+11	0
28	27	91	2.52446e+11	2.52446e+11	0
28	27	92	3.449e+11	3.449e+11	0
28	27	93	3.05846e+11	3.05846e+11	0
28	27	94	1.39813e+11	1.39813e+11	0
28	27	95	1.44026e+11	1.44026e+11	0
28	27	96	2.5818e+11	2.5818e+11	0
28	27	97	3.31823e+11	3.31823e+11	0
28	27	98	5.2279e+11	5.2279e+11	0
28	27	99	5.02759e+11	5.02759e+11	0
29	28	0	1.83644e+11	1.83644e+11	1
29	28	1	1.84435e+11	1.84435e+11	1
29	28	2	2.32616e+11	2.32616e+11	1
29	28	3	2.47844e+11	2.47844e+11	1
29	28	4	2.55382e+11	2.55382e+11	1
29	28	5	2.91552e+11	2.91552e+11	1
29	28	6	3.08257e+11	3.08257e+11	1
29	28	7	3.09195e+11	3.09195e+11	1
29	28	8	3.37719e+11	3.37719e+11	1
29	28	9	3.44682e+11	3.44682e+11	1
29	28	10	3.79184e+11	3.79184e+11	1
29	28	11	3.65596e+11	3.65596e+11	0
29	28	12	3.2465e+11	3.2465e+11	0
29	28	13	4.7722e+11	4.7722e+11	0
29	28	14	3.14403e+11	3.14403e+11	0
29	28	15	1.41337e+11	1.41337e+11	0
29	28	16	2.68694e+11	2.68694e+11	0
29	28	17	3.03169e+11	3.03169e+11	0
29	28	18	1.84693e+11	1.84693e+11	0
29	28	19	3.41251e+11	3.41251e+11	0
29	28	20	3.61727e+11	3.61727e+11	0
29	28	21	1.1684e+11	1.1684e+11	0
29	28	22	3.75845e+11	3.75845e+11	0
29	28	23	1.6929e+11	1.6929e+11	0
29	28	24	2.94552e+11	2.94552e+11	0
29	28	25	3.49832e+11	3.49832e+11	0
29	28	26	1.87767e+11	1.87767e+11	0
29	28	27	3.49308e+11	3.49308e+11	0
29	28	28	2.41987e+11	2.41987e+11	0
29	28	29	2.53696e+11	2.53696e+11	0
29	28	30	1.09984e+11	1.09984e+11	0
29	28	31	2.06523e+11	2.06523e+11	0
29	28	32	2.67932e+11	2.67932e+11	0
29	28	33	3.41646e+11	3.41646e+11	0
29	28	34	2.7426e+11	2.7426e+11	0
29	28	35	2.81084e+11	2.81084e+11	0
29	28	36	3.65339e+11	3.65339e+11	0
29	28	37	3.48867e+11	3.48867e+11	0
29	28	38	4.05666e+11	4.05666e+11	0
29	28	39	2.34671e+11	2.34671e+11	0
29	28	40	1.76679e+11	1.76679e+11	0
29	28	41	2.94995e+11	2.94995e+11	0
29	28	42	2.62229e+11	2.62229e+11	0
29	28	43	1.71722e+11	1.71722e+11	0
29	28	44	2.66888e+11	2.66888e+11	0
29	28	45	2.47286e+11	2.47286e+11	0
29	28	46	1.83345e+11	1.83345e+11	0
29	28	47	3.49514e+11	3.49514e+11	0
29	28	48	3.05849e+11	3.05849e+11	0
29	28	49	3.19237e+11	3.19237e+11	0
29	28	50	3.1767e+11	3.1767e+11	0
29	28	51	2.11234e+11	2.11234e+11	0
29	28	52	5.59826e+11	5.59826e+11	0
29	28	53	2.07745e+11	2.07745e+11	0
29	28	54	2.85477e+11	2.85477e+11	0
29	28	55	2.3139e+11	2.3139e+11	0
29	28	56	5.15083e+11	5.15083e+11	0
29	28	57	3.41137e+11	3.41137e+11	0
29	28	58	3.29502e+11	3.29502e+11	0
29	28	59	2.86556e+11	2.86556e+11	0
29	28	60	2.58863e+11	2.58863e+11	0
29	28	61	2.22468e+11	2.22468e+11	0
29	28	62	2.41844e+11	2.41844e+11	0
29	28	63	3.65534e+11	3.65534e+11	0
29	28	64	2.4211e+11	2.4211e+11	0
29	28	65	1.26481e+11	1.26481e+11	0
29	28	66	3.76968e+11	3.76968e+11	0
29	28	67	2.76896e+11	2.76896e+11	0
29	28	68	3.47178e+11	3.47178e+11	0
29	28	69	2.16483e+11	2.16483e+11	0
29	28	70	3.79154e+11	3.79154e+11	0
29	28	71	1.31969e+11	1.31969e+11	0
29	28	72	2.00329e+11	2.00329e+11	0
29	28	73	2.78868e+11	2.78868e+11	0
29	28	74	2.83825e+11	2.83825e+11	0
29	28	75	3.17359e+11	3.17359e+11	0
29	28	76	2.52879e+11	2.52879e+11	0
29	28	77	1.12655e+11	1.12655e+11	0
29	28	78	2.261e+11	2.261e+11	0
29	28	79	2.8159e+11	2.8159e+11	0
29	28	80	2.16431e+11	2.16431e+11	0
29	28	81	2.73905e+11	2.73905e+11	0
29	28	82	2.79942e+11	2.79942e+11	0
29	28	83	3.0305e+11	3.0305e+11	0
29	28	84	3.28384e+11	3.28384e+11	0
29	28	85	3.2724e+11	3.2724e+11	0
29	28	86	2.48548e+11	2.48548e+11	0
29	28	87	2.85141e+11	2.85141e+11	0
29	28	88	4.72932e+11	4.72932e+11	0
29	28	89	5.02759e+11	5.02759e+11	0
29	28	90	2.54644e+11	2.54644e+11	0
29	28	91	3.03487e+11	3.03487e+11	0
29	28	92	2.52446e+11	2.52446e+11	0
29	28	93	3.05846e+11	3.05846e+11	0
29	28	94	1.64795e+11	1.64795e+11	0
29	28	95	3.62125e+11	3.62125e+11	0
29	28	96	5.2279e+11	5.2279e+11	0
29	28	97	3.94754e+11	3.94754e+11	0
29	28	98	3.29872e+11	3.29872e+11	0
29	28	99	3.27315e+11	3.27315e+11	0
30	29	0	1.83644e+11	1.83644e+11	1
30	29	1	1.84435e+11	1.84435e+11	1
30	29	2	2.32616e+11	2.32616e+11	1
30	29	3	2.47844e+11	2.47844e+11	1
30	29	4	2.55382e+11	2.55382e+11	1
30	29	5	2.91552e+11	2.91552e+11	1
30	29	6	3.08257e+11	3.08257e+11	1
30	29	7	3.09195e+11	3.09195e+11	1
30	29	8	3.37719e+11	3.37719e+11	1
30	29	9	3.44682e+11	3.44682e+11	1
30	29	10	3.79184e+11	3.79184e+11	1
30	29	11	3.65596e+11	3.65596e+11	0
30	29	12	3.2465e+11	3.2465e+11	0
30	29	13	4.7722e+11	4.7722e+11	0
30	29	14	3.14403e+11	3.14403e+11	0
30	29	15	1.41337e+11	1.41337e+11	0
30	29	16	2.68694e+11	2.68694e+11	0
30	29	17	3.03169e+11	3.03169e+11	0
30	29	18	1.84693e+11	1.84693e+11	0
30	29	19	3.41251e+11	3.41251e+11	0
30	29	20	3.61727e+11	3.61727e+11	0
30	29	21	1.1684e+11	1.1684e+11	0
30	29	22	3.75845e+11	3.75845e+11	0
30	29	23	1.6929e+11	1.6929e+11	0
30	29	24	2.94552e+11	2.94552e+11	0
30	29	25	3.49832e+11	3.49832e+11	0
30	29	26	1.87767e+11	1.87767e+11	0
30	29	27	3.49308e+11	3.49308e+11	0
30	29	28	2.41987e+11	2.41987e+11	0
30	29	29	2.53696e+11	2.53696e+11	0
30	29	30	1.09984e+11	1.09984e+11	0
30	29	31	2.06523e+11	2.06523e+11	0
30	29	32	2.67932e+11	2.67932e+11	0
30	29	33	3.41646e+11	3.41646e+11	0
30	29	34	2.7426e+11	2.7426e+11	0
30	29	35	2.81084e+11	2.81084e+11	0
30	29	36	3.65339e+11	3.65339e+11	0
30	29	37	3.48867e+11	3.48867e+11	0
